,comfort,surprise,anxiety,calmness,boredom,ECG_Rate,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,EDA_Phasic_Mean,EDA_Phasic_Std,EDA_Tonic_Mean,EDA_Tonic_std,SCR_Onsets,SCR_Magnitude,SCR_Amplitude_Mean,SCR_RiseTime_Mean,SCR_RecoveryTime_Mean,Pupil_Mean,Pupil_Std,s_id,t_id
10,1.466555238,0.4933110476,0.5150501728,1.673913002,1.108695626,78.10773804,49.46482822,775.4285714,68.85180774,51.44875469,0.1656720125,0.3597512164,0.6235256763,0.1633314002,0.08333333333,1.219540895,0.0008130272634,0.0006933333333,0.0004853333333,51.6719139,4.198354254,P05,7
11,1.939799309,1.66722405,0.1571906358,1.744147182,0.8862876296,79.16423493,48.0951438,762.1333333,61.92837645,49.89659637,0.2735615388,0.8952193227,0.5018458475,0.3322026524,0.1666666667,2.842789115,0.002586257862,0.001173333333,0.004288,52.13554117,4.062255245,P05,7
12,2,1.760869622,0.3227424622,1.596989989,1.00836122,82.92786669,49.31531202,723,62.78003929,51.04619756,0.07973436818,0.5154881754,-0.1880250691,0.1986825652,0.25,0.8689460526,0.001081556375,0.0005066666667,0.000128,52.90189918,4.131177075,P05,7
13,1.994983315,1.881270885,0.3678929806,1.441471577,1.153846145,78.15581095,47.03797858,770.1333333,55.54646275,48.75595202,0.2155810691,0.6625701688,-0.7597924014,0.1169327362,0.25,1.222815292,0.001668851397,0.001237333333,0.0004586666667,52.98996517,4.211277957,P05,7
14,1.948160529,0.3913043439,0.3528428078,0.9013378024,1.530100346,80.33570065,38.36665219,749.3333333,31.66491223,39.65566074,0.1546337555,0.8127110581,-1.003192577,0.3817315414,0.3333333333,4.636316895,0.004652466541,0.001872,0.001029333333,51.36407115,4.023408754,P05,7
15,1.959866166,0.1287625432,0.2257525027,1.344481587,1.714046836,73.60637091,63.65290494,813.1428571,60.57018452,65.55170205,0.07821645429,0.5252041309,-0.6756623342,0.0553932907,0.1666666667,1.539629863,0.002037268496,0.001216,0.0006506666667,52.7299159,1.977479348,P05,7
16,1.468227386,1.513377905,0.7575250864,1.397993326,1.739130378,71.72589022,51.94869264,843.0769231,52.31070881,54.09755498,0.1613753981,0.2426810441,-0.8239190065,0.1647191395,0.25,0.3209130939,0.0005526816803,0.0007626666667,0.0009066666667,51.14667808,2.249187078,P05,7
17,1.919732451,0.2173912972,0.1220735759,1.662207365,1.944816113,72.22046885,45.68790448,833.7142857,49.53231823,47.39793353,0.1324282488,0.6589345458,-0.2610081551,0.2512449529,0.25,2.850015139,0.002922351778,0.001386666667,0.0007466666667,52.43783318,4.370056446,P05,7
18,1.89464879,0.2023411393,0.2892976701,1.57023406,2,77.47488906,64.45988615,783.4285714,81.97346126,67.07974588,0.1330791399,0.7417873759,-0.03319821697,0.1755961966,0.3333333333,2.116293054,0.003130212491,0.001242666667,0.0006724482989,51.21075322,4.800602137,P05,7
19,1.421404719,0.269230783,0.2157190591,1.178929806,1.627090335,74.30531076,53.48184451,810.2857143,54.56883948,55.63249373,0.05066818293,0.2979622549,-0.6960467037,0.04418769345,0.1666666667,1.219819459,0.001525795155,0.001002666667,4.80E-05,52.83532539,2.927132367,P05,7
20,2,0.9966555238,0.1488294303,1.566889644,1.799331069,74.78243369,51.9407947,808,74.52000248,53.68091864,0.10125164,0.8728976896,-0.5479343338,0.2163101104,0.1666666667,2.433836588,0.002179362741,0.0005866666667,0.001210666667,51.09081143,3.896103958,P05,7
21,1.909698963,0.6337792873,0.2341137081,1.53511703,1.765886307,85.76092217,37.80652501,704.5,46.13892066,39.12957717,0.1417945482,1.172120754,-0.2535536356,0.1571957631,0.25,4.616618615,0.004011866297,0.001194666667,0.0008266666667,51.27131326,6.268202885,P05,7
22,1.959866166,0.1521739066,0.321070224,1.46488297,1.78093648,79.38018636,60.58759892,761.0666667,93.92357582,62.64780326,-0.1733312411,0.5344854328,-1.052578289,0.7231327055,0.25,0.8390709394,0.0008546836196,0.000944,0.0009706666667,50.23230933,5.929583362,P05,7
23,1.99163878,1.892976642,0.1688963175,1.275919676,1.635451555,50.40655878,48.24935233,801.7777778,55.39354154,50.67543784,-0.1529453188,0.3464548775,0.3802274002,0.3017357824,0,0,0,0,0,30.63229012,22.06132985,P05,7
1,1.889632106,0.2157190591,0.09197324514,1.484949827,1.891304374,84.22883604,75.8665495,717,83.33706658,78.37200666,0.07428792436,0.2652547314,0.6437089284,0.07455085286,0,0,0,0,0,51.65488976,6.521981534,P05,8
2,2,0.09197324514,0.3511705697,1.399665594,1.802675605,91.53605749,39.49683532,652.2352941,37.85420949,40.67431622,-0.05548075502,0.255919168,0.2078733345,0.0643263593,0,0,0,0,0,51.62257721,6.837753256,P05,8
3,1.680601954,0.1538461596,0.5016722679,1.580267549,1.765886307,86.68479403,33.9411255,678.5,41.74525921,35.06293661,0.113639367,0.1799947547,-0.08012481931,0.11405073,0,0,0,0,0,54.60610289,4.693892327,P05,8
4,1.953177214,1.83277595,1.32441473,0.5451505184,0.874581933,83.83847593,45.11319098,720.5,64.42980677,46.66721088,0.2516690833,4.722249404,1.637145817,0.7222894721,0.3333333333,22.22230352,0.02547857246,0.0007786666667,0.000464,48.99125278,6.154308285,P05,8
5,0.7140468359,1.769230723,1.488294363,0.9364548326,0.5050167441,84.92846158,69.43582169,708.5,73.95674411,71.86442262,0.1465082829,0.2316400777,-0.5403362667,0.1994600745,0,0,0,0,0,50.9373047,3.833494977,P05,8
6,1.88628757,1.625418067,1.739130378,1.265886307,1.379598618,82.89029986,113.0427648,728.5,108.7713197,117.0090758,0.02514198152,0.1466176683,-0.2583717869,0.1036020434,0,0,0,0,0,47.00785157,4.825561263,P05,8
7,1.533444762,0.769230783,1.673913002,1.35953176,1.083612084,77.92897594,55.75456419,773.3333333,70.37315505,57.55456083,0.009382048969,0.08182489362,0.1606555145,0.1366824638,0,0,0,0,0,54.41751827,2.30243325,P05,8
8,1.856187344,0.7842809558,1.687291026,1.518394589,0.5719063282,76.19288924,50.83911274,790.2857143,62.77116998,52.81802334,0.1166460075,0.2204293061,0.4199024644,0.2141595211,0,0,0,0,0,52.37503004,4.630277076,P05,8
9,1.909698963,0.8979933262,1.88628757,0.8461538553,1.533444762,80.62567704,38.95785268,748.8,57.91027543,40.41107453,0.04855081462,0.2865516972,0.1137979197,0.2336766401,0,0,0,0,0,50.24507963,1.251303439,P05,8
10,1.677257538,1.575250864,0.6220735908,1.14882946,1.563545108,81.31911967,37.88705018,742.4,60.03427592,39.29935827,0.002351388566,0.2040638044,0.1914580389,0.1243589474,0,0,0,0,0,48.97052525,4.990565961,P05,8
11,1.712374568,0.4749163985,0.8411371112,1.520066857,1.64882946,87.69072928,34.12916641,688,35.53777333,35.32272977,0.03587133848,0.1617375143,-0.1469755034,0.04368369143,0,0,0,0,0,52.87690474,4.00364938,P05,8
12,1.882943153,0.3294314444,0.9147157073,1.541805983,1.404682279,79.73463245,54.88689669,761.0666667,74.05737801,56.8073668,0.0318771538,0.2477704004,-0.3307394328,0.08355717976,0,0,0,0,0,50.49517942,4.464307892,P05,8
13,1.953177214,0.1872909665,0.4749163985,1.354515076,1.749163866,82.87806584,44.2538134,730,61.10100927,45.40274798,0.0578230636,0.2458032702,-0.1759530618,0.1142110708,0,0,0,0,0,53.43373098,4.225635152,P05,8
14,1.844481587,0.3946488202,0.8762542009,1.157190681,1.474916339,80.99200612,55.92375762,743,73.022371,57.56718642,0.03503843238,0.1921136961,-0.1288858309,0.0408743277,0,0,0,0,0,50.78937966,4.60024035,P05,8
15,1.847826123,0.6772575378,0.4832775891,1.700668931,1.693979979,77.53070303,43.76560946,777.6,59.95808059,45.41384791,0.116780784,0.3775098174,-0.007648981854,0.03564734536,0.08333333333,1.928333369,0.00128555558,0.0002186666667,9.60E-05,49.51344384,4.433732089,P05,8
16,2,0.09197324514,0.2458194047,1.344481587,1.85953176,80.21565767,65.69192166,752,78.20851251,68.13045018,-0.0294921183,0.3057083975,0.2706882782,0.1290362495,0,0,0,0,0,50.06134153,4.995914374,P05,8
17,1.903010011,0.2123745829,0.1337792575,1.454849482,1.988294363,77.46411263,41.7338506,775.4666667,66.00202017,43.27271048,0.04597490699,0.2023784105,0.2406462685,0.1244949548,0,0,0,0,0,47.24190315,5.53152814,P05,8
18,1.953177214,0.269230783,0.3628762662,1.35117054,1.715719104,82.90122046,41.3634299,725,48.9571241,42.52595846,0.002643872336,0.5360309493,0.2531968736,0.1062289698,0.08333333333,3.758316678,0.002505544452,0.000208,9.07E-05,52.5314729,4.397602738,P05,8
19,1.951505065,0.1806020141,0.1170568541,1.588628769,1.752508402,83.51501323,40.6874264,717.5,42,42.11548748,0.04379409502,0.7818187199,-0.01265352713,0.264285007,0.1666666667,4.481868694,0.005381666512,0.000544,0.0001973333333,51.61100625,5.891776235,P05,8
20,2,0.3545150459,0.2224080265,1.448160529,1.909698963,83.45505932,53.06599665,724,71.73283767,54.91742719,-0.01944459848,0.247501464,-0.7036782745,0.0654067375,0,0,0,0,0,50.41402467,4.753118195,P05,8
21,0.9732441306,0.4381271005,0.2123745829,1.322742462,1.874581933,82.67228989,42.00680217,731.2,54.4100831,43.57638235,0.05278443474,0.2200123179,-0.5081710427,0.0250868886,0,0,0,0,0,51.1668623,5.362572937,P05,8
22,1.988294363,0.1070234105,0.1939799339,1.476588607,1.936454892,84.08275422,53.346665,715.5,63.39505764,54.88412035,0.01624223758,0.234260251,-0.5609589234,0.03574198476,0,0,0,0,0,53.2321051,5.451266793,P05,8
23,0.9732441306,0.8662207127,0.2290969938,1.222408056,1.593645453,75.95509678,60.15364942,798.8571429,60.50919465,62.44915881,0.09099404441,0.1080483203,-0.6877950514,0.1147822124,0,0,0,0,0,48.2966879,2.856526517,P05,8
1,2,0.09531772882,0.04013377801,2,0.5250836015,79.56204637,24.93419912,754.6666667,55.80919876,24.50745569,-0.02962785849,0.06844389645,-1.436428313,0.1361293672,0.1666666667,0.5199954868,0.0003516863441,0.0003946666667,0.0005333333333,37.28193581,2.794507966,P06,2
2,2,0.1220735759,0.020066889,1.99163878,0.4314381182,77.33798366,29.18376788,778.2857143,58.06551813,30.31458987,-0.06036851131,0.2183896749,-1.25188246,0.1279707129,0.1666666667,0.5553577085,0.000579045942,0.001050666667,0.0001226666667,38.16045854,3.01645384,P06,2
3,2,0.1070234105,0.03678929806,2,0.7575250864,70.46367563,30.81125336,845.5384615,47.2592414,30.19130921,-0.05244263242,0.1729021159,-0.9340228908,0.1556668205,0.1666666667,1.008583119,0.0006765392175,0.0006986666667,6.93E-05,36.41565393,2.276405986,P06,2
4,2,0.03846153989,0.01337792631,2,0.7290970087,69.9373417,46.24572052,862.1538462,85.55100443,47.44630139,-0.02610044865,0.1244148065,-0.6584634961,0.1430890682,0.08333333333,0.6741957295,0.0004494638197,0.0003786666667,0,33.90971239,1.690993983,P06,2
5,2,0.03678929806,0.04515050352,2,0.6806020141,69.34534286,25.81988897,862.7692308,40.50957468,25.8574179,-0.03865750463,0.1373475217,-0.4169479114,0.1381454983,0.1666666667,0.1903764927,0.0001346762518,0.0005813333333,0.0003466666667,33.76269681,1.761747773,P06,2
6,2,0,0.006688963156,2,0.9866220951,74.0769591,21.16601049,806.7692308,48.20469176,19.84179855,-0.05736788872,0.1665687607,-0.05901048619,0.1289271182,0.08333333333,0.7607110125,0.000507140675,0.0002293333333,0,34.21959431,1.930571531,P06,2
7,2,0.1137123778,0.0100334445,2,0.9832776189,76.75030525,36.86148709,785.1428571,69.52017653,38.28101223,-0.07883962748,0.2304315901,-0.008962616817,0.1959128064,0.1666666667,0.9381862542,0.0006313013915,0.0009653333333,0.0005973333333,35.98912256,1.818538909,P06,2
8,2,0.02173913084,0.1070234105,1.988294363,1.048494935,68.05476585,35.4503494,881.3333333,32.15115814,36.89789351,-0.04664356503,0.06803414236,0.3556079698,0.0648421557,0.08333333333,0.01616416852,1.08E-05,0.0001173333333,0.001082666667,36.30058099,2.227161492,P06,2
9,2,0,0.06521739066,1.99163878,1.195652127,72.75060195,33.79576669,823.4285714,51.79503137,34.8005305,-0.05431713906,0.1217341545,0.5094808237,0.1263254235,0.25,0.5229706255,0.0004931593692,0.000816,0.0006773333333,36.41400112,1.993005015,P06,2
10,2,0.1086956486,0.03846153989,1.959866166,1.132107019,71.02811563,30.11090611,844.3076923,35.41982641,30.31951067,-0.06805996883,0.07964837224,0.7708307286,0.06231093561,0.08333333333,0.3193633425,0.000212908895,0.0003306666667,0,33.7641986,1.564818228,P06,2
11,2,0.03177257627,0.07525083423,1.993311048,1.249163866,73.07034514,29.68553131,820.5714286,38.77690487,30.89104094,-0.06117044692,0.125704601,1.007966987,0.1630116913,0.08333333333,0.1779285263,0.0001186190175,0.000144,0.001488,34.95560752,2.987285176,P06,2
12,2,0.09197324514,0.04180601984,2,1.403010011,70.94495254,35.22237051,841.1428571,74.51056419,35.54700752,-0.03279353136,0.0585881683,1.225261764,0.07051500683,0.1666666667,0.1661363872,0.0001173221019,0.0004,0.001525333333,33.75490293,1.919445998,P06,2
13,2,0.08862876147,0,2,1.652173877,69.49614629,50.38518301,866.4615385,76.06205294,52.62560732,0.04735182885,0.1084631188,1.277142771,0.08368572075,0.08333333333,0.1111601951,7.41E-05,0.0008213333333,0.0001386666667,34.31098575,1.945974835,P06,2
1,2,0.06020066887,0.04347826168,2,1.025083661,71.90070663,29.09929949,832,61.72893599,28.92962283,-0.09616432268,0.0854663773,-0.529952498,0.09933876734,0.08333333333,0.4809275497,0.0003206183665,0.0002666666667,0.0002933333333,35.60286789,2.634955289,P06,3
2,2,0.03678929806,0.05183946341,1.993311048,1.354515076,71.66800505,31.83289703,829.5384615,52.60008774,30.79551325,-0.07793295196,0.07346322986,-0.4449816779,0.1459506253,0.1666666667,0.3802383738,0.0002534922492,0.0002026666667,0.0001386666667,34.06255039,1.606425832,P06,3
3,2,0.03846153989,0.04013377801,2,1.553511739,70.78682138,30.72458299,852.3076923,62.1066081,30.34348814,-0.1006380216,0.08957090706,-0.05635058364,0.1731477725,0.08333333333,0.2317967619,0.0001545311746,0.000208,0.0001386666667,33.52181731,2.692311848,P06,3
4,2,0.03511705622,0.06020066887,1.981605411,1.515050173,71.39367411,28.41451417,836.5714286,65.19758642,26.65640828,-0.0792040258,0.3111837298,0.1447286613,0.2224677058,0.08333333333,1.545613009,0.001030408673,0.0002133333333,0,33.38869219,2.424021982,P06,3
5,2,0,0.09531772882,2,1.49163878,68.43663281,29.04541898,874.6666667,74.60603599,26.79484347,-0.07645396727,0.2361353975,0.4272417922,0.1133532913,0.08333333333,1.142232054,0.000761488036,0.0003786666667,0,33.89778458,2.708431306,P06,3
6,2,0.04180601984,0.01170568541,1.993311048,1.560200691,69.14206547,33.30665599,860.9230769,77.18642102,30.51080286,-0.05276770391,0.1017512509,0.5419761299,0.1275503132,0,0,0,0,0,32.22097337,1.289079907,P06,3
7,2,0.1387959868,0.04682274163,2,1.774247527,71.99889392,28,832.6153846,37.30401779,28.22421054,-0.1736969601,0.3526023366,0.9076712267,0.3172966231,0.08333333333,1.613361208,0.001075574138,0.0007733333333,0,32.9722568,2.081104615,P06,3
8,1.984949827,0.08862876147,0.07525083423,2,1.52675581,71.04903933,30.90431884,839.4285714,60.2325165,30.89104094,-0.226505827,0.2149424577,1.252207782,0.309860033,0.08333333333,0.3638365352,0.0002425576901,0.0001973333333,0.0003093333333,32.5052801,2.038957539,P06,3
9,2,0.01505016722,0.06187291071,2,1.610367894,67.63657078,26.85990591,885.3333333,28.8107724,27.50206604,-0.1165704932,0.3319921419,-1.886874031,0.4983857893,0.1666666667,0.3208339062,0.0002246682775,0.0004586666667,0.00024,32.86072735,2.244639502,P06,3
10,1.988294363,0.03344481438,0.03846153989,2,1.603678942,74.71012013,20.21423718,804,44.68005922,20.23452242,-0.08803730849,0.2447301343,-0.6761233293,0.1720717108,0.08333333333,1.222521149,0.0008150140996,0.000224,0.0008373333333,33.09245904,1.669952908,P06,3
11,2,0.01839464903,0,2,1.2107023,70.71131749,44.72135955,841.8461538,106.4908808,43.34498678,-0.01896696927,0.1301247853,-0.3091944928,0.1417722006,0,0,0,0,0,33.82972193,2.860626702,P06,3
12,2,0.07023411244,0.01505016722,2,1.346153855,69.20019531,41.63331999,868.9230769,70.24061211,43.03064447,-0.01020764894,0.1182017757,-0.2996021654,0.1312200903,0.08333333333,0.5801873791,0.000386791586,0.0002346666667,0.0005493333333,33.00794263,2.054972159,P06,3
13,1.968227386,0.08361203969,0.05685618892,2,1.531772614,55.48003163,25.71640203,868,47.88875999,23.32380758,-0.00492106467,0.02929572178,-0.5350306205,0.2683674592,0,0,0,0,0,26.89346788,13.52562794,P06,3
1,1.99163878,0.02341137081,0.04849498346,2,1.404682279,63.72782525,41.21782492,937.3333333,122.1782106,34.58638723,-0.04776115686,0.15676314,-1.369169176,0.1278179363,0.08333333333,0.7034238757,0.0004689492505,0.0002346666667,0.0005866666667,32.52575731,2.970734969,P06,4
2,1.984949827,0.09197324514,0.03010033444,2,1.334448218,72.57858623,36.32333431,824.5714286,69.70455706,37.45766841,-0.06402750857,0.4771759517,-0.7000337057,0.2413974284,0.1666666667,2.073910994,0.001395859072,0.0005386666667,9.07E-05,32.06987867,2.643712229,P06,4
3,2,0.09197324514,0.001672240789,2,1.372909665,71.28525529,19.73153145,840.6153846,21.77742892,20.50277143,-0.1627541519,0.1383232147,-0.473455735,0.2121811677,0.1666666667,0.8339438757,0.000565686994,0.000528,0.000512,32.60409084,2.208087782,P06,4
4,2,0.020066889,0.09197324514,2,1.540133834,68.7947447,27.12931993,872.6153846,34.17001234,27.07565159,-0.02670246909,0.2705626802,-0.2810383168,0.1490954199,0.08333333333,1.53612574,0.001024083827,0.000256,0.0005493333333,32.78761737,3.216747486,P06,4
5,2,0.06521739066,0.1086956486,2,1.49163878,78.83150231,47.42512896,767.4666667,54.38206987,48.04393594,-0.2139818,0.3747819343,0.1472540146,0.4314091973,0.25,1.632238189,0.00161549941,0.0006773333333,0.000352,33.62206381,3.236663977,P06,4
6,2,0.0100334445,0.01170568541,2,1.556856155,70.72990666,44.42221666,849.2307692,56.08052818,46.20901132,-0.04824000909,0.15182186,0.4295763677,0.1402131301,0.08333333333,1.11059506,0.0007403967064,0.0002026666667,0.0001173333333,32.15930179,3.234742993,P06,4
7,2,0.06521739066,0.03678929806,2,1.523411393,68.8108093,45.01851471,877.5384615,72.54494628,47.02030509,-0.1729829856,0.1269390038,0.467452962,0.1376360581,0.08333333333,0.2165285965,0.0001443523977,0.0002026666667,0.0001973333333,34.65082339,2.564912908,P06,4
8,2,0.06521739066,0.07023411244,2,1.479933143,69.13025981,42.58325179,861.5384615,94.00054555,41.75542062,-0.04719079564,0.2624794148,0.4196356782,0.1197724736,0.08333333333,1.60620048,0.00107080032,0.0002293333333,0.005381333333,34.40039464,3.050024254,P06,4
9,2,0,0.01839464903,2,1.558528423,73.99100093,23.16496028,811.4285714,58.25898978,22.11392414,-0.137715023,0.1259108507,0.9648171453,0.2158775752,0.08333333333,0.6633822424,0.0004422548283,0.0002186666667,0.0008853333333,35.38226343,2.96625124,P06,4
10,2,0.09364548326,0.02508361265,2,1.650501728,76.15340397,29.00246295,786.1333333,34.27174319,29.72104741,-0.2169832256,0.5060876949,-0.001874018046,0.2473243611,0.08333333333,0.7739911324,0.0005159940882,0.0005226666667,0,33.29491718,2.800794867,P06,4
11,2,0.09698996693,0.006688963156,2,1.511705637,70.05874405,28.75181154,852.9230769,61.75551465,24.4701426,-0.1098993247,0.2265059049,-0.462187094,0.1569297809,0.08333333333,0.2767803763,0.0001845202509,0.0001813333333,0.00024,33.77077134,2.804266941,P06,4
12,1.993311048,0.02842809446,0.006688963156,2,1.583612084,71.11041627,34.17601498,845.5384615,57.72436716,34.52886364,-0.05338598836,0.1753068511,-0.7395503973,0.1435278841,0.08333333333,0.8959902071,0.0005973268048,0.0002506666667,0.000496,33.06147176,2.714158437,P06,4
13,2,0,0.08862876147,2,1.498327732,47.57281634,29.15965902,822,24.09504988,30.88534866,-0.1411752178,0.1658090661,-0.2005846498,0.178741971,0,0,0,0,0,20.17379571,14.97694349,P06,4
1,2,0,0.1003344506,1.984949827,1.506688952,64.47330189,42.94605496,915.3333333,120.723074,35.10400133,-0.02048171222,0.04778527017,-1.42341019,0.08894766006,0.08333333333,0,0,0,0,31.24647663,2.458594566,P06,5
